"RowIDs";"Maßnahme%Kennzahl%Maßeinheit";"Maßnahmen_ID";"Maßnahmen_Bez";"Um was geht es?";"Details";"Kennzahl";"Maßeinheit";"Jahr";"Wert";"Maßnahme%Kennzahl%Maßeinheit%Jahr"
"Row9_Row5";"A1.3%klimaneutrales Gas%?%Absatz Tarifkunden klimaneutrales Gas%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"klimaneutrales Gas";;"Absatz Tarifkunden klimaneutrales Gas";"MWh";"2011";0;"""A1.3%klimaneutrales Gas%?%Absatz Tarifkunden klimaneutrales Gas%MWh""%2011"
"Row9_Row5";"A1.3%klimaneutrales Gas%?%Absatz Tarifkunden klimaneutrales Gas%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"klimaneutrales Gas";;"Absatz Tarifkunden klimaneutrales Gas";"MWh";"2010";0;"""A1.3%klimaneutrales Gas%?%Absatz Tarifkunden klimaneutrales Gas%MWh""%2010"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2023";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2023"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2022";1152;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2022"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2021";999;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2021"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2020";952;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2020"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2019";955;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2019"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2018";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2018"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2017";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2017"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2016";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2016"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2015";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2015"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2014";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2014"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2013";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2013"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2012";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2012"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2011";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2011"
"Row10_?";"A1.3%?%?%""Tarifkunden mit 10 % Bioerdgas-Beimischung""%Anzahl";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";;;"Tarifkunden mit 10 % Bioerdgas-Beimischung";"Anzahl";"2010";0;"""A1.3%?%?%\""Tarifkunden mit 10 % Bioerdgas-Beimischung\""%Anzahl""%2010"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2023";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2023"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2022";2527;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2022"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2021";3100;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2021"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2020";2300;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2020"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2019";2400;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2019"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2018";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2018"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2017";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2017"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2016";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2016"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2015";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2015"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2014";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2014"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2013";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2013"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2012";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2012"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2011";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2011"
"Row11_Row7";"A1.3%""10 % Bioerdgas-Beimischung""%?%""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung""%MWh";"A1.3";"Nachhaltigkeitsorientierte Produktgestaltung der Stadtwerke";"10 % Bioerdgas-Beimischung";;"Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung";"MWh";"2010";0;"""A1.3%\""10 % Bioerdgas-Beimischung\""%?%\""Absatz Tarifkunden mit 10 % Bioerdgas-Beimischung\""%MWh""%2010"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2023";44614;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2023"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2022";42606;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2022"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2021";41684;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2021"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2020";39692;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2020"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2019";36475;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2019"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2018";35038;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2018"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2017";34002;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2017"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2016";33474;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2016"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2015";32327;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2015"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2014";30358;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2014"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2013";26439;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2013"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2012";25795;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2012"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2011";23937;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2011"
"Row13_Row8";"A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";"Fernwärme";"Wohnungen";"Fernwärmebeheizte Wohnungen*";"Anzahl";"2010";23581;"""A2.1%Fernwärme%Wohnungen%Fernwärmebeheizte Wohnungen*%Anzahl""%2010"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2023";27,9;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2023"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2022";26,8;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2022"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2021";26,3;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2021"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2020";25,1;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2020"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2019";23,1;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2019"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2018";22,2;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2018"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2017";21,7;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2017"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2016";21,4;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2016"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2015";20,8;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2015"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2014";19,6;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2014"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2013";17,1;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2013"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2012";16,7;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2012"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2011";16,3;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2011"
"Row14_?";"A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %""%""";"A2.1";"Weiterer Ausbau und Verdichtung des Fernwärmenetzes";;;"Anteil fernwärmebeheizter Wohnungen* ";"%";"2010";16,1;"""A2.1%?%?%Anteil fernwärmebeheizter Wohnungen* %\""%\""""%2010"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2023";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2023"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2022";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2022"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2021";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2021"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2020";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2020"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2019";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2019"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2018";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2018"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2017";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2017"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2016";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2016"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2015";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2015"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2014";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2014"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2013";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2013"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2012";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2012"
"Row15_Row10";"A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl";"A2.2";"Potenzialanalyse und Realisierung fernwärmebasierter Kältelösungen";"Fernwärme";"Kältelösungen";"Installierte Absorptionskälteanlagen";"Anzahl";"2011";0;"""A2.2%Fernwärme%Kältelösungen%Installierte Absorptionskälteanlagen%Anzahl""%2011"
